Year,State,County,HAI,Facility_ID,Facility_Name,Facility_Type,Infections_Reported,Patient_Days,Rate,Rate_CI_95_Lower_Limit,Rate_CI_95_Upper_Limit,Comparison,Months,Rate_2015,Notes
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000093,"Glendale Memorial Hospital and Health Center, Rehabilitation Unit",Rehabilitation Unit,0,3257,0,0,9.2,Same,12,,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000062,Greater El Monte Community Hospital,"Community, <125 Beds",0,10497,0,0,2.85,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000063,Henry Mayo Newhall Hospital,"Community, >250 Beds",3,56597,0.53,0.13,1.44,Same,12,0.38,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000063,"Henry Mayo Newhall Hospital, Rehabilitation Unit",Rehabilitation Unit,0,3864,0,0,7.75,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000065,Hollywood Presbyterian Medical Center,"Community, >250 Beds",0,67722,0,0,0.44,Same,12,0.13,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000065,"Hollywood Presbyterian Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,5527,0,0,5.42,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000026,Huntington Hospital,"Community, >250 Beds",2,117358,0.17,0.03,0.56,Same,12,0.26,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000026,"Huntington Hospital, Rehabilitation Unit",Rehabilitation Unit,0,5321,0,0,5.63,Same,12,,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930001543,Kaiser Foundation Hospital - Baldwin Park,Major Teaching,2,54252,0.37,0.06,1.22,Same,12,0.44,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000072,Kaiser Foundation Hospital - Los Angeles,Major Teaching,5,128537,0.39,0.14,0.86,Same,12,0.17,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000050,Kaiser Foundation Hospital - Panorama City,Major Teaching,0,39959,0,0,0.75,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000071,Kaiser Foundation Hospital - South Bay,Major Teaching,2,63106,0.32,0.05,1.05,Same,12,0.38,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000290,Kaiser Foundation Hospital - Woodland Hills,Major Teaching,2,47769,0.42,0.07,1.38,Same,12,0.22,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000074,Kaiser Foundation Hospital-Downey,Major Teaching,3,101923,0.29,0.07,0.8,Same,12,0.12,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000076,Kaiser Foundation Hospital-West LA,Major Teaching,2,54698,0.37,0.06,1.21,Same,12,0.23,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000912,Keck Hospital of USC,Major Teaching,23,88591,2.6,1.69,3.83,Worse,12,0.71,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000912,"Keck Hospital of USC, Rehabilitation Unit",Rehabilitation Unit,0,4754,0,0,6.3,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000089,Kindred Hospital - La Mirada,Long-Term Acute Care,6,14518,4.13,1.68,8.6,Worse,12,1.44,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000088,Kindred Hospital - Los Angeles,Long-Term Acute Care,5,21634,2.31,0.85,5.12,Same,12,3.96,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000042,Kindred Hospital - San Gabriel Valley,Long-Term Acute Care,2,18147,1.1,0.18,3.64,Same,12,2.39,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000144,Kindred Hospital Baldwin Park,Long-Term Acute Care,0,24163,0,0,1.24,Same,12,3.47,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000033,Kindred Hospital Paramount,Long-Term Acute Care,3,27941,1.07,0.27,2.92,Same,12,1.7,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000039,Kindred Hospital South Bay,Long-Term Acute Care,0,16458,0,0,1.82,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000035,L.A. Downtown Medical Center,"Community, <125 Beds",0,6595,0,0,4.54,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000027,LAC/Harbor UCLA Medical Center,Major Teaching,20,91686,2.18,1.37,3.31,Worse,12,0.84,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000038,LAC/Olive View-UCLA Medical Center,Major Teaching,4,48880,0.82,0.26,1.97,Same,12,0.93,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000028,LAC/Rancho Los Amigos National Rehabilitation Center,"Community, 125-250 Beds",0,15668,0,0,1.91,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000028,"LAC/Rancho Los Amigos National Rehabilitation Center, Rehabilitation Unit",Rehabilitation Unit,0,22496,0,0,1.33,Same,12,,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000047,Lakewood Regional Medical Center,"Community, 125-250 Beds",0,51583,0,0,0.58,Same,12,0.75,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000085,Los Angeles Community Hospital,"Community, <125 Beds",4,23839,1.68,0.53,4.05,Worse,12,0.56,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000040,Los Angeles General Medical Center,Major Teaching,3,148443,0.2,0.05,0.55,Same,12,1.03,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000035,"Martin Luther King, Jr. Community Hospital","Community, 125-250 Beds",1,58244,0.17,0.01,0.85,Same,12,,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000092,Memorial Hospital of Gardena,"Community, <125 Beds",1,27179,0.37,0.02,1.81,Same,12,0.2,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000095,Memorialcare Long Beach Medical Center,Major Teaching,3,106290,0.28,0.07,0.77,Same,12,0.78,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000095,"Memorialcare Long Beach Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,6140,0,0,4.88,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930001709,Memorialcare Miller Children's & Women's Hospital Long Beach,Pediatric,0,58521,0,0,0.51,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000027,Mission Community Hospital,"Community, 125-250 Beds",7,20940,3.34,1.46,6.61,Worse,12,0.47,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000107,Monrovia Memorial Hospital,Long-Term Acute Care,2,7553,2.65,0.44,8.75,Same,12,2.37,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000108,Monterey Park Hospital,"Community, <125 Beds",0,15481,0,0,1.94,Same,12,0.47,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000111,Northridge Hospital Medical Center,Major Teaching,1,67282,0.15,0.01,0.73,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000111,"Northridge Hospital Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,7515,0,0,3.99,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000112,Norwalk Community Hospital,"Community, <125 Beds",0,15691,0,0,1.91,Same,12,,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000052,PIH Health Downey Hospital,Major Teaching,1,30430,0.33,0.02,1.62,Same,12,0.35,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000068,PIH Health Good Samaritan Hospital,Major Teaching,1,45981,0.22,0.01,1.07,Same,12,0.92,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000068,"PIH Health Good Samaritan Hospital, Rehabilitation Unit",Rehabilitation Unit,0,6076,0,0,4.93,Same,12,,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000099,PIH Health Whittier Hospital,Major Teaching,1,99906,0.1,0.01,0.49,Same,12,0.14,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000099,"PIH Health Whittier Hospital, Rehabilitation Unit",Rehabilitation Unit,0,4101,0,0,7.3,Same,12,,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000032,Pacific Gardens Medical Center,"Community, <125 Beds",,,,,,,0,,"Incomplete Reporter, interpret with caution"
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000133,Pacifica Hospital of the Valley,"Community, <125 Beds",0,11687,0,0,2.56,Same,12,0.43,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000077,Palmdale Regional Medical Center,"Community, 125-250 Beds",5,43046,1.16,0.43,2.57,Worse,12,0.27,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000123,Pomona Valley Hospital Medical Center,Major Teaching,1,102868,0.1,0,0.48,Better,12,0.09,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000091,Providence Cedars-Sinai Tarzana Medical Center,"Community, 125-250 Beds",2,54644,0.37,0.06,1.21,Same,12,0.71,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000066,Providence Holy Cross Medical Center,"Community, >250 Beds",0,88568,0,0,0.34,Same,12,0.37,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000066,"Providence Holy Cross Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,3748,0,0,7.99,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000157,Providence Little Company of Mary Medical Center San Pedro,"Community, 125-250 Beds",0,18757,0,0,1.6,Same,12,1.09,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000157,"Providence Little Company of Mary Medical Center San Pedro, Rehabilitation Unit",Rehabilitation Unit,0,5822,0,0,5.15,Same,12,,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000081,Providence Little Company of Mary Medical Center Torrance,"Community, >250 Beds",1,83087,0.12,0.01,0.59,Same,12,0.37,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000101,Providence Saint Joseph Medical Center,"Community, >250 Beds",,,,,,,0,0,"Incomplete Reporter, interpret with caution"
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000162,Ronald Reagan UCLA Medical Center,Major Teaching,49,160073,3.06,2.29,4.01,Worse,12,4.78,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000100,Saint John's Health Center,"Community, >250 Beds",0,52389,0,0,0.57,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000125,San Dimas Community Hospital,"Community, <125 Beds",0,14148,0,0,2.12,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000041,San Gabriel Valley Medical Center,"Community, 125-250 Beds",0,36531,0,0,0.82,Same,12,0.21,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000049,Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Major Teaching,4,92187,0.43,0.14,1.05,Same,12,0.41,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000140,Sherman Oaks Hospital,"Community, 125-250 Beds",0,25530,0,0,1.17,Same,12,0.92,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000015,Southern California Hospital at Culver City,"Community, >250 Beds",0,43064,0,0,0.7,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000015,"Southern California Hospital at Culver City, Rehabilitation Unit",Rehabilitation Unit,0,4183,0,0,7.16,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000064,Southern California Hospital at Hollywood,"Community, <125 Beds",0,15866,0,0,1.89,Same,9,0,"Incomplete Reporter, interpret with caution"
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000128,St. Francis Medical Center,"Community, >250 Beds",5,72200,0.69,0.25,1.53,Same,12,0.3,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000103,St. Mary Medical Center,"Community, >250 Beds",2,63921,0.31,0.05,1.03,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000103,"St. Mary Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,4315,0,0,6.94,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000127,Torrance Memorial Medical Center,"Community, >250 Beds",2,129029,0.16,0.03,0.51,Same,12,0.1,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000096,USC Arcadia Hospital,"Community, >250 Beds",2,61065,0.33,0.05,1.08,Same,12,0.28,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000096,"USC Arcadia Hospital, Rehabilitation Unit",Rehabilitation Unit,0,7180,0,0,4.17,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000163,USC Kenneth Norris Jr. Cancer Hospital,Major Teaching,5,16176,3.09,1.13,6.85,Worse,12,7.25,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000187,USC Verdugo Hills Hospital,Major Teaching,1,25071,0.4,0.02,1.97,Same,12,0.53,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000129,Valley Presbyterian Hospital,"Community, >250 Beds",4,68393,0.58,0.19,1.41,Same,12,0.66,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000129,"Valley Presbyterian Hospital, Rehabilitation Unit",Rehabilitation Unit,0,3850,0,0,7.78,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000188,West Covina Medical Center,"Community, <125 Beds",0,700,0,0,42.8,Same,12,0,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000028,West Hills Hospital & Medical Center,"Community, 125-250 Beds",2,39073,0.51,0.09,1.69,Same,12,0.86,
2023,California,Los Angeles,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930000151,Whittier Hospital Medical Center,"Community, 125-250 Beds",0,24433,0,0,1.23,Same,12,0,
2023,California,Madera,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000111,Madera Community Hospital,"Community, <125 Beds",,,,,,,0,0,"Incomplete Reporter, interpret with caution"
2023,California,Madera,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000129,Valley Children's Hospital,Pediatric,0,67655,0,0,0.44,Same,12,0.13,
2023,California,Marin,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000944,Kaiser Foundation Hospital - San Rafael,"Community, <125 Beds",0,23962,0,0,1.25,Same,12,0,
2023,California,Marin,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000946,Kentfield Hospital,Long-Term Acute Care,0,16111,0,0,1.86,Same,12,0,
2023,California,Marin,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000953,Marinhealth Medical Center,"Community, 125-250 Beds",0,48610,0,0,0.62,Same,12,0.52,
2023,California,Marin,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000982,Novato Community Hospital,"Community, <125 Beds",0,7040,0,0,4.26,Same,12,0,
2023,California,Mariposa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000105,John C. Fremont Healthcare District,Critical Access,0,2123,0,0,14.11,Same,12,0,
2023,California,Mendocino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000008,Adventist Health Howard Memorial,Critical Access,0,7226,0,0,4.15,Same,12,0,
2023,California,Mendocino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000023,Adventist Health Mendocino Coast,Critical Access,0,5153,0,0,5.81,Same,11,0,"Incomplete Reporter, interpret with caution"
2023,California,Mendocino,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000070,Adventist Health Ukiah Valley,Major Teaching,0,13913,0,0,2.15,Same,12,0,
2023,California,Merced,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000110,Memorial Hospital Los Banos,"Community, <125 Beds",0,6582,0,0,4.55,Same,12,0,
2023,California,Merced,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),40000113,Mercy Medical Center,Major Teaching,0,50348,0,0,0.6,Same,12,0.42,
2023,California,Modoc,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000011,Modoc Medical Center,Critical Access,,,,,,,0,0,"Incomplete Reporter, interpret with caution"
2023,California,Modoc,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000021,Surprise Valley Community Hospital,Critical Access,,,,,,,0,,"Incomplete Reporter, interpret with caution"
2023,California,Mono,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),240000005,Mammoth Hospital,Critical Access,0,1769,0,0,16.93,Same,12,0,
2023,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000137,Community Hospital of the Monterey Peninsula,"Community, >250 Beds",0,62046,0,0,0.48,Same,12,0,
2023,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000137,"Community Hospital of the Monterey Peninsula, Rehabilitation Unit",Rehabilitation Unit,0,3586,0,0,8.35,Same,12,0,
2023,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000141,George L. Mee Memorial Hospital,Critical Access,0,2460,0,0,12.18,Same,12,0,
2023,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000145,Natividad Medical Center,Major Teaching,0,39159,0,0,0.77,Same,12,0,
2023,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000145,"Natividad Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,9302,0,0,3.22,Same,12,,
2023,California,Monterey,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),70000147,Salinas Valley Health Medical Center,"Community, >250 Beds",0,43736,0,0,0.68,Same,12,0,
2023,California,Napa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000058,Adventist Health St. Helena,"Community, <125 Beds",0,13044,0,0,2.3,Same,12,0.6,
2023,California,Napa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000041,Providence Queen of the Valley Medical Center,"Community, 125-250 Beds",0,23316,0,0,1.28,Same,12,0,
2023,California,Napa,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),110000041,"Providence Queen of the Valley Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,2896,0,0,10.34,Same,12,0,
2023,California,Nevada,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000262,Sierra Nevada Memorial Hospital,"Community, <125 Beds",0,19902,0,0,1.51,Same,12,0,
2023,California,Nevada,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),230000265,Tahoe Forest Hospital,Critical Access,0,6771,0,0,4.42,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000002,AHMC Anaheim Regional Medical Center,"Community, 125-250 Beds",0,30196,0,0,0.99,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000001,"Anaheim Community Hospital, LLC","Community, <125 Beds",,,,,,,0,,"Incomplete Reporter, interpret with caution"
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000074,Anaheim Global Medical Center,"Community, 125-250 Beds",0,17189,0,0,1.74,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000006,Chapman Global Medical Center,"Community, <125 Beds",0,5866,0,0,5.11,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60001207,Children's Hospital at Mission,Pediatric,0,9888,0,0,3.03,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000007,Children's Hospital of Orange County,Pediatric,0,79339,0,0,0.38,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000008,College Hospital Costa Mesa,"Community, <125 Beds",0,41383,0,0,0.72,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60001097,Encompass Health Rehabilitation Hospital of Tustin,Free-Standing Rehabilitation,0,20618,0,0,1.45,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000013,Foothill Regional Medical Center,"Community, <125 Beds",0,24060,0,0,1.25,Same,12,,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000011,Fountain Valley Regional Hospital and Medical Center,"Community, >250 Beds",3,79581,0.38,0.1,1.03,Same,12,0.7,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000058,Garden Grove Hospital and Medical Center,"Community, <125 Beds",0,13816,0,0,2.17,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60001674,Healthbridge Children's Hospital - Orange,Pediatric,0,839,0,0,35.71,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60001022,Hoag Hospital Irvine,"Community, <125 Beds",0,34813,0,0,0.86,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000014,Hoag Memorial Hospital Presbyterian,"Community, >250 Beds",0,131457,0,0,0.23,Better,12,0.09,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630012891,Hoag Orthopedic Institute,"Community, <125 Beds",0,4960,0,0,6.04,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000015,Huntington Beach Hospital,"Community, <125 Beds",3,9455,3.17,0.81,8.64,Worse,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630013929,Kaiser Foundation Hospital - Orange County - Anaheim,Major Teaching,2,66283,0.3,0.05,1,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),630011745,Kaiser Foundation Hospital - Orange County - Irvine,Major Teaching,0,49537,0,0,0.6,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),930001607,Kindred Hospital - Santa Ana,Long-Term Acute Care,2,16063,1.25,0.21,4.11,Same,12,2.23,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60001360,Kindred Hospital Brea,Long-Term Acute Care,2,15328,1.3,0.22,4.31,Same,12,0.7,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000017,Kindred Hospital Westminster,Long-Term Acute Care,0,29550,0,0,1.01,Same,12,1.89,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000024,La Palma Intercommunity Hospital,"Community, 125-250 Beds",0,10215,0,0,2.93,Same,12,0.57,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000025,Los Alamitos Medical Center,"Community, 125-250 Beds",1,58572,0.17,0.01,0.84,Same,12,0.22,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000208,Memorialcare Orange Coast Medical Center,"Community, 125-250 Beds",2,58215,0.34,0.06,1.14,Same,12,0.21,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000063,Memorialcare Saddleback Medical Center,"Community, 125-250 Beds",1,46294,0.22,0.01,1.07,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000073,Orange County Global Medical Center,"Community, >250 Beds",2,45674,0.44,0.07,1.45,Same,12,0.26,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000062,Placentia Linda Hospital,"Community, <125 Beds",0,16911,0,0,1.77,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000060,Providence Mission Hospital,Major Teaching,0,75645,0,0,0.4,Better,12,0.29,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000066,Providence Mission Hospital - Laguna Beach,Major Teaching,0,9054,0,0,3.31,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000060,"Providence Mission Hospital, Rehabilitation Unit",Rehabilitation Unit,0,5164,0,0,5.8,Same,12,0,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000067,Providence St. Joseph Hospital,"Community, >250 Beds",0,111036,0,0,0.27,Same,12,0.12,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000068,Providence St. Jude Medical Center,"Community, >250 Beds",1,88814,0.11,0.01,0.56,Same,12,0.3,
2023,California,Orange,Vancomycin-Resistant Enterococcus Bloodstream Infection (VRE BSI),60000068,"Providence St. Jude Medical Center, Rehabilitation Unit",Rehabilitation Unit,0,8012,0,0,3.74,Same,12,0,
